1537194537, 09/17/18, 14:28:57, 24.25, 1.089, 91.7, 0.0, 240.0, 0
1537194538, 09/17/18, 14:28:58, 24.25, 1.089, 91.7, 0.0, 240.0, 0
1537194540, 09/17/18, 14:29:00, 24.25, 1.089, 91.7, 0.0, 240.0, 0
1537194541, 09/17/18, 14:29:01, 24.25, 1.089, 91.7, 0.0, 240.0, 0
1537194542, 09/17/18, 14:29:02, 24.25, 1.089, 91.7, 0.0, 240.0, 0
1537194543, 09/17/18, 14:29:03, 24.25, 1.089, 91.7, 0.0, 240.0, 0
1537194545, 09/17/18, 14:29:05, 24.25, 1.089, 91.7, 0.0, 240.0, 0
1537194546, 09/17/18, 14:29:06, 23.88, 1.089, 91.7, 0.0, 240.0, 0
1537194548, 09/17/18, 14:29:08, 23.88, 1.089, 91.8, 0.0, 240.0, 0
1537194549, 09/17/18, 14:29:09, 23.88, 1.089, 91.8, 0.0, 240.0, 0
1537194550, 09/17/18, 14:29:10, 23.88, 1.089, 91.8, 0.0, 240.0, 0
1537194552, 09/17/18, 14:29:12, 23.88, 1.089, 91.8, 0.0, 240.0, 0
1537194553, 09/17/18, 14:29:13, 23.88, 1.089, 91.8, 0.0, 240.0, 0
1537194554, 09/17/18, 14:29:14, 23.88, 1.089, 91.8, 0.0, 240.0, 0
1537194555, 09/17/18, 14:29:15, 23.88, 1.089, 91.8, 0.0, 240.0, 0
1537194557, 09/17/18, 14:29:17, 23.88, 1.089, 91.8, 0.0, 240.0, 0
1537194559, 09/17/18, 14:29:19, 23.88, 1.089, 91.9, 0.0, 240.0, 0
1537194560, 09/17/18, 14:29:20, 23.88, 1.089, 91.9, 0.0, 240.0, 0
1537194561, 09/17/18, 14:29:21, 23.88, 1.089, 91.9, 0.0, 240.0, 0
1537194562, 09/17/18, 14:29:22, 23.88, 1.089, 91.9, 0.0, 240.0, 0
1537194564, 09/17/18, 14:29:24, 23.88, 1.089, 91.9, 0.0, 240.0, 0
1537194565, 09/17/18, 14:29:25, 23.88, 1.089, 91.9, 0.0, 240.0, 0
1537194566, 09/17/18, 14:29:26, 23.75, 1.089, 91.9, 0.0, 240.0, 0
