09/17/18, 11:54:34,33.31,1.107,89.4,0,240,0
09/17/18, 11:54:35,33.44,1.107,89.4,0,240,0
09/17/18, 11:54:37,33.44,1.107,90,0,240,0
09/17/18, 11:54:38,33.44,1.107,90,0,240,0
09/17/18, 11:54:39,33.44,1.107,90,0,240,0
09/17/18, 11:54:40,33.44,1.107,90,0,240,0
09/17/18, 11:54:42,33.44,1.107,90,0,240,0
09/17/18, 11:54:43,33.44,1.107,90,0,240,0
09/17/18, 11:54:44,33.44,1.107,90,0,240,0
09/17/18, 11:54:46,33.44,1.107,90,0,240,0
09/17/18, 11:54:47,33.44,1.107,91,0,240,0
09/17/18, 11:54:49,33.44,1.107,91,0,240,0
09/17/18, 11:54:50,33.44,1.107,91,0,240,0
09/17/18, 11:54:51,33.44,1.107,91,0,240,0
09/17/18, 11:54:53,33.44,1.107,91,0,240,0
09/17/18, 11:54:54,33.44,1.107,91,0,240,0
09/17/18, 11:54:55,33.31,1.107,91,0,240,0
09/17/18, 11:54:56,33.31,1.107,91,0,240,0
09/17/18, 11:54:58,33.31,1.107,91,0,240,0
09/17/18, 11:54:59,33.31,1.107,91,0,240,0
09/17/18, 11:55:01,33.31,1.107,91,0,240,0
09/17/18, 11:55:02,33.31,1.107,91,0,240,0
09/17/18, 11:55:03,33.31,1.107,91,0,240,0
09/17/18, 11:55:04,33.31,1.107,91,0,240,0
09/17/18, 11:55:06,33.25,1.107,91,0,240,0
09/17/18, 11:55:07,33.25,1.116,91,0,240,0
09/17/18, 11:55:09,33.25,1.116,91.5,0,240,0
09/17/18, 11:55:10,33.25,1.116,91.5,0,240,0
09/17/18, 11:55:11,33.25,1.116,91.5,0,240,0
09/17/18, 11:55:13,33.25,1.116,91.5,0,240,0
09/17/18, 11:55:14,33.25,1.116,91.5,0,240,0
09/17/18, 11:55:15,33.25,1.116,91.5,0,240,0
09/17/18, 11:55:16,33.25,1.116,91.5,0,240,0
09/17/18, 11:55:18,33.25,1.116,89,0,240,0
09/17/18, 11:55:19,33.25,1.116,89,0,240,0
09/17/18, 11:55:21,33.25,1.116,89,0,240,0
09/17/18, 11:55:22,33.25,1.116,89,0,240,0
09/17/18, 11:55:23,33.25,1.116,89,0,240,0
09/17/18, 11:55:24,33.25,1.116,89,0,240,0
09/17/18, 11:55:26,33.31,1.116,89,0,240,0
09/17/18, 11:55:27,33.31,1.116,89,0,240,0
09/17/18, 11:55:29,33.31,1.222,92,3282,240,0
